tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-07,9,160,2000000000672346,165,2000000001898302,9076512.0,2,0,,sdv-pii-9eqbo,153-2000000001852801
2023-03-06,6,135,2000000000645894,158,2000000001857925,1.0,4,0,,sdv-pii-q9vok,153-2000000000217831
2023-03-18,12,135,2000000001507799,160,2000000001309574,78889.0,4,0,,sdv-pii-l5hfj,160-2000000000634921
2023-03-14,12,160,2000000001065919,160,2000000001726076,9903937.0,7,1,,sdv-pii-15wui,165-2000000000998356
2023-03-02,18,154,2000000002075758,165,2000000000963878,1.0,2,0,,sdv-pii-n1n8w,159-2000000001107036
2023-03-01,21,161,2000000000246186,160,2000000000816031,16401.0,4,0,,sdv-pii-ip7c2,160-2000000000403605
2023-03-10,3,159,2000000000961435,165,2000000001086687,13440.0,7,0,,sdv-pii-z936h,159-2000000000721778
2023-03-02,9,136,2000000000655803,160,2000000000260552,262345.0,2,4,,sdv-pii-98gvy,160-2000000000634921
2023-03-10,9,154,2000000001452547,132,2000000001133801,110813.0,4,0,SP,sdv-pii-9latb,161-2000000001840918
2023-03-06,18,161,2000000000122166,159,2000000000674259,10035726.0,2,0,02,sdv-pii-gud7x,159-2000000002040464
2023-03-02,18,160,2000000001358659,164,2000000000600565,104163.0,4,0,,sdv-pii-nds3r,136-2000000001913997
2023-03-22,6,135,2000000001186113,159,2000000001627280,1.0,7,3,,sdv-pii-x9hvl,159-2000000000668650
2023-03-23,21,166,2000000000152136,160,2000000000641386,167921.0,4,0,01,sdv-pii-qdrua,153-2000000001607919
2023-03-14,9,148,2000000001664901,133,2000000001868579,62078.0,4,0,,sdv-pii-khsb4,165-2000000001238114
2023-03-03,15,162,2000000000272451,133,2000000000865395,192410.0,2,0,,sdv-pii-c033z,132-2000000000400800
2023-03-23,12,161,2000000001469264,132,2000000000860196,337495.0,2,0,,sdv-pii-lrayu,136-2000000001222136
2023-03-10,15,153,2000000001620600,160,2000000000479510,77849.0,4,0,02,sdv-pii-kllnr,135-2000000000894654
2023-03-10,12,153,2000000001894052,135,2000000001108516,1.0,7,1,,sdv-pii-q4njj,153-2000000001193388
2023-03-13,18,133,2000000001495064,159,2000000000698059,940850.0,2,0,,sdv-pii-xpz6l,133-2000000001402836
2023-03-09,9,166,2000000001351897,160,2000000001210671,7877296.0,7,1,,sdv-pii-7t3p5,133-2000000001244521
2023-03-07,3,166,2000000001402374,165,2000000001024912,131422.0,7,0,,sdv-pii-na4sc,161-2000000000570202
2023-03-14,3,136,2000000001381711,159,2000000001331112,126385.0,7,3,,sdv-pii-xfyct,160-2000000000634921
2023-03-14,12,137,2000000001170157,153,2000000000927476,216003.0,7,3,,sdv-pii-aqd98,159-2000000001690318
2023-03-17,0,153,2000000002002932,159,2000000001343077,51328.0,5,0,,sdv-pii-kzt8x,153-2000000001356992
2023-03-26,12,160,2000000002009730,133,2000000001326661,198856.0,2,0,,sdv-pii-j2mnf,160-2000000000400040
2023-03-15,9,148,2000000001575696,133,2000000001663338,114506.0,4,0,SP,sdv-pii-4ec6h,161-2000000000426072
2023-03-20,12,160,2000000000920813,165,2000000000769262,108521.0,2,0,,sdv-pii-68cel,161-2000000001235546
2023-03-14,12,161,2000000001568308,135,2000000000131173,96905.0,2,0,,sdv-pii-3175a,165-2000000000378723
2023-03-13,18,166,2000000001558567,165,2000000000130916,1.0,2,0,,sdv-pii-k4b4g,153-2000000001356992
2023-03-19,15,158,2000000001103183,135,2000000001137728,55995.0,2,0,,sdv-pii-aophj,133-2000000000554232
2023-03-25,15,148,2000000000999802,133,2000000001016886,260269.0,4,0,,sdv-pii-bvb6b,165-2000000001177654
2023-03-02,9,135,2000000000215663,136,2000000000987477,225621.0,7,4,,sdv-pii-9kgmn,165-2000000000259395
2023-03-10,9,135,2000000001355001,153,2000000001025126,1.0,4,0,,sdv-pii-1al11,153-2000000001356992
2023-03-03,9,165,2000000001673253,165,2000000001206913,139202.0,7,0,,sdv-pii-2upq3,147-2000000000324159
2023-03-11,9,153,2000000001848549,133,2000000000412246,78284.0,2,0,SP,sdv-pii-sg144,160-2000000001721618
2023-03-11,18,105,2000000002000292,165,2000000001174955,40320.0,1,0,,sdv-pii-0bv6e,165-2000000000584319
2023-03-14,12,147,2000000001486664,133,2000000000984828,215093.0,4,0,,sdv-pii-vw6f5,148-2000000001298149
2023-03-02,6,160,2000000000144114,164,2000000001125157,103817.0,2,0,,sdv-pii-6vkt8,161-2000000000570202
2023-03-14,9,159,2000000001688168,133,2000000001622174,234481.0,2,0,,sdv-pii-g25sh,135-2000000000528696
2023-03-03,18,135,2000000001489463,159,2000000001656108,93509.0,4,0,,sdv-pii-1a63s,153-2000000000424386
2023-03-11,12,147,2000000000161606,135,2000000000949462,126231.0,4,0,,sdv-pii-ydrw5,165-2000000000290143
2023-03-03,0,150,2000000001085591,165,2000000000001209,68358.0,4,0,,sdv-pii-1l7oe,132-2000000000202211
2023-03-15,15,153,2000000000230103,153,2000000001219888,136460.0,4,0,SP,sdv-pii-cnw8y,137-2000000000148872
2023-03-23,15,107,2000000001492891,165,2000000001142607,9733189.0,1,0,01,sdv-pii-3zuyy,165-2000000002010710
2023-03-07,15,161,2000000000982181,165,2000000000156459,17406247.0,2,0,01,sdv-pii-axerb,136-2000000001260719
2023-03-17,15,160,2000000000199293,160,2000000001681578,16032587.0,7,1,,sdv-pii-d8wyn,153-2000000000560826
2023-03-02,3,160,2000000001014661,160,2000000000554182,238388.0,2,4,,sdv-pii-n44fz,147-2000000001187394
2023-03-02,12,161,2000000001440718,160,2000000001361034,12021.0,5,0,,sdv-pii-gfbhd,153-2000000001356992
2023-03-20,12,135,2000000001072981,159,2000000001043420,1.0,5,0,,sdv-pii-sufcu,136-2000000001236787
2023-03-03,12,135,2000000001494223,153,2000000000159855,190959.0,5,0,,sdv-pii-fz66f,160-2000000001424241
2023-03-22,6,136,2000000001196529,159,2000000001563970,31373.0,7,3,,sdv-pii-0o15y,159-2000000000668650
2023-03-07,12,136,2000000000932964,134,2000000000540260,219449.0,4,0,,sdv-pii-99ihl,135-2000000000561974
2023-03-23,9,116,2000000000963754,133,2000000001654063,19864776.0,4,0,01,sdv-pii-aafp4,146-2000000001921372
2023-03-21,9,153,2000000000178982,165,2000000000160294,62514.0,4,0,SP,sdv-pii-ykipv,165-2000000001677046
2023-03-09,18,161,2000000001046300,158,2000000000628329,227552.0,2,0,,sdv-pii-xajx1,153-2000000000563461
2023-03-14,15,136,2000000001803244,160,2000000002024251,1.0,6,0,,sdv-pii-x1mk8,160-2000000001460349
2023-03-22,12,158,2000000000748096,135,2000000001796628,150159.0,2,0,,sdv-pii-lqpy2,161-2000000002089685
2023-03-14,9,162,2000000000306469,160,2000000001644582,1348414.0,2,0,,sdv-pii-p4we5,146-2000000001820595
2023-03-13,9,154,2000000000692702,165,2000000000834934,112350.0,7,1,,sdv-pii-f73tw,154-2000000000311953
2023-03-03,3,136,2000000001509255,159,2000000000637758,85980.0,7,3,,sdv-pii-e56jd,160-2000000001830903
2023-03-24,15,136,2000000001453402,159,2000000000143848,120762.0,5,0,,sdv-pii-bl4j2,165-2000000001532677
2023-03-09,12,153,2000000000568756,160,2000000001821585,55537.0,4,0,,sdv-pii-x6ruf,165-2000000000982584
2023-03-26,18,161,2000000000955282,134,2000000001855328,144318.0,4,0,,sdv-pii-ywfzb,137-2000000000653813
2023-03-02,12,156,2000000001185780,132,2000000000173229,221211.0,4,0,,sdv-pii-rd7tc,165-2000000000998356
2023-03-24,18,105,2000000002043818,165,2000000001930425,212681.0,1,0,,sdv-pii-3n9ek,165-2000000000584319
2023-03-22,12,161,2000000001917990,159,2000000001616978,18828538.0,2,0,02,sdv-pii-voyxx,133-2000000001209268
2023-03-13,12,160,2000000002067069,153,2000000000098310,98621.0,3,0,,sdv-pii-4zyjj,153-2000000001356992
2023-03-11,15,136,2000000000206320,165,2000000000811428,95600.0,4,0,SP,sdv-pii-exzh3,160-2000000001096641
2023-03-20,18,136,2000000002062761,153,2000000001603916,146444.0,5,0,,sdv-pii-eziw6,133-2000000000869259
2023-03-22,6,147,2000000001181358,160,2000000000508049,665822.0,7,0,,sdv-pii-gdk4o,153-2000000000424386
2023-03-10,9,158,2000000000941204,153,2000000001372724,84308.0,3,0,,sdv-pii-ghx1r,153-2000000001356992
2023-03-19,12,161,2000000000946240,133,2000000001184492,8570899.0,2,0,01,sdv-pii-g2f6n,159-2000000001941107
2023-03-24,15,161,2000000001382122,153,2000000001309400,1.0,2,0,,sdv-pii-wbwd7,133-2000000000869259
2023-03-24,9,153,2000000001431002,165,2000000001635527,603732.0,4,0,,sdv-pii-xc2d3,160-2000000001395273
2023-03-17,3,160,2000000001512796,160,2000000001304190,182489.0,7,4,,sdv-pii-itl5w,148-2000000000174098
2023-03-24,9,160,2000000001909764,165,2000000000670361,9398164.0,2,0,01,sdv-pii-6f1q0,156-2000000000941082
2023-03-10,0,160,2000000000194827,135,2000000000405397,199978.0,2,0,,sdv-pii-ou7e2,147-2000000001473822
2023-03-13,18,148,2000000000299387,153,2000000002056004,4460.0,2,0,,sdv-pii-nlnrb,159-2000000000240282
2023-03-14,9,160,2000000001078266,153,2000000001619676,268313.0,2,0,,sdv-pii-h59dh,153-2000000001852801
2023-03-14,6,165,2000000001962045,135,2000000000674458,1233068.0,7,1,,sdv-pii-3kw0b,136-2000000001059951
2023-03-12,9,148,2000000001806766,166,2000000001645570,165231.0,7,4,,sdv-pii-r8clt,153-2000000000560826
2023-03-14,9,153,2000000001058103,133,2000000000679254,179933.0,4,0,02,sdv-pii-45fji,161-2000000000437654
2023-03-25,3,115,2000000002019613,164,2000000000527910,156003.0,7,0,,sdv-pii-y4b5d,135-2000000001584976
2023-03-21,12,148,2000000001519818,135,2000000001282982,150164.0,7,1,,sdv-pii-494ut,133-2000000001686732
2023-03-14,9,135,2000000001479729,160,2000000000099512,70000.0,2,0,,sdv-pii-0ctkz,153-2000000000198804
2023-03-03,15,161,2000000001505121,133,2000000001012301,156547.0,2,0,,sdv-pii-c4lm0,160-2000000000653077
2023-03-14,6,149,2000000001151683,160,2000000000570591,206629.0,2,0,02,sdv-pii-kaim1,159-2000000000699987
2023-03-23,15,147,2000000001535778,147,2000000000282113,20356.0,5,0,,sdv-pii-gtljz,153-2000000000853025
2023-03-10,9,161,2000000001745281,166,2000000000332920,1.0,2,0,,sdv-pii-i3tns,135-2000000001924252
2023-03-14,6,135,2000000001858278,160,2000000002112537,100199.0,7,0,,sdv-pii-qlzn6,148-2000000001298149
2023-03-08,18,136,2000000000583671,133,2000000000674156,184216.0,3,0,,sdv-pii-ksu8z,153-2000000001356992
2023-03-18,9,154,2000000000900722,160,2000000000192672,1.0,4,0,SP,sdv-pii-z3g36,162-2000000000118768
2023-03-02,12,161,2000000001803131,134,2000000001032468,1.0,2,0,,sdv-pii-8txs6,160-2000000001660027
2023-03-03,18,136,2000000001197622,153,2000000000220573,86502.0,5,3,,sdv-pii-ukx1q,160-2000000000634921
2023-03-14,18,136,2000000001224490,159,2000000001553542,203060.0,5,3,,sdv-pii-pmjtd,153-2000000000424386
2023-03-01,6,152,2000000000877059,153,2000000000139621,73307.0,3,4,,sdv-pii-0beav,135-2000000001435053
2023-03-15,12,153,2000000002094079,132,2000000000188114,224005.0,4,0,,sdv-pii-kb8kd,136-2000000001054380
2023-03-11,18,149,2000000001074049,132,2000000000186137,9427278.0,2,0,,sdv-pii-518rw,136-2000000002098125
2023-03-21,15,150,2000000001141585,159,2000000000067668,127015.0,2,0,,sdv-pii-aqwkp,148-2000000000405208
2023-03-16,3,161,2000000002022445,160,2000000001662382,264596.0,7,1,,sdv-pii-1avna,108-2000000000860412
2023-03-14,6,161,2000000002075922,159,2000000001624555,1.0,7,0,,sdv-pii-tz6rj,154-2000000000862028
2023-03-03,18,136,2000000001494364,159,2000000001097970,1.0,7,0,,sdv-pii-jwdf2,165-2000000000575865
2023-03-10,15,150,2000000001305958,160,2000000000412447,128389.0,2,0,,sdv-pii-w4nec,133-2000000000613886
2023-03-09,12,160,2000000001127690,160,2000000000939932,4171750.0,7,1,,sdv-pii-a47wu,153-2000000001281373
2023-03-02,9,105,2000000001261960,165,2000000001226272,8899747.0,1,0,,sdv-pii-mqt2v,165-2000000000584319
2023-03-21,18,136,2000000001431936,159,2000000001065860,75280.0,4,0,,sdv-pii-0gmdn,160-2000000000634921
2023-03-03,18,105,2000000002106918,165,2000000000997537,107973.0,1,0,,sdv-pii-66ci8,165-2000000000584319
2023-03-15,9,136,2000000001594596,160,2000000001468169,189644.0,4,0,,sdv-pii-mi7l0,153-2000000000217831
2023-03-25,3,136,2000000000283113,159,2000000000711978,28485.0,7,3,,sdv-pii-ejvam,159-2000000000668650
2023-03-24,15,153,2000000001018220,135,2000000001687845,216459.0,4,0,,sdv-pii-hz5x9,153-2000000000198804
2023-03-03,18,160,2000000000778147,132,2000000001575632,180094.0,2,0,,sdv-pii-56b0v,137-2000000000437435
2023-03-13,6,165,2000000001468504,136,2000000001224980,88422.0,2,4,SP,sdv-pii-97sm8,135-2000000000181025
2023-03-14,6,148,2000000000480720,160,2000000000650616,2625089.0,2,0,01,sdv-pii-oldcz,135-2000000002069358
2023-03-03,12,154,2000000001891040,134,2000000001669895,1.0,4,0,,sdv-pii-avmsq,136-2000000000110147
2023-03-10,12,161,2000000002096029,165,2000000000733534,1.0,7,1,,sdv-pii-pqfyz,153-2000000001356992
2023-03-06,15,160,2000000001105747,165,2000000001687003,1.0,2,0,,sdv-pii-g4ukb,136-2000000001694310
2023-03-24,3,135,2000000001199561,153,2000000000585964,1.0,4,0,,sdv-pii-56dbr,159-2000000000397201
2023-03-02,3,159,2000000000230653,165,2000000000918828,229049.0,5,0,,sdv-pii-eckc8,166-2000000001144609
2023-03-14,12,160,2000000001909630,165,2000000001190193,4310459.0,2,0,,sdv-pii-kmte7,133-2000000002107859
2023-03-13,12,160,2000000000965972,135,2000000000387046,130324.0,7,0,01,sdv-pii-0oosh,154-2000000001385913
2023-03-10,21,161,2000000002033790,134,2000000001689217,1.0,7,0,,sdv-pii-19lgv,165-2000000001532677
2023-03-14,0,159,2000000001951280,165,2000000000930524,337587.0,2,0,,sdv-pii-vhka3,165-2000000001290157
2023-03-07,18,135,2000000000902255,135,2000000001819376,65505.0,4,0,,sdv-pii-ym2w3,133-2000000001099109
2023-03-17,9,148,2000000000888564,160,2000000000293004,9286426.0,7,1,,sdv-pii-b5gus,136-2000000000110147
2023-03-03,18,161,2000000000671965,133,2000000001023500,18506.0,2,0,,sdv-pii-vbqvy,135-2000000000803741
2023-03-23,3,136,2000000001463353,159,2000000000599097,143356.0,7,3,,sdv-pii-xcfz6,136-2000000001167531
2023-03-08,6,161,2000000001414060,134,2000000000984712,100881.0,2,0,,sdv-pii-ot2el,136-2000000000110147
2023-03-10,0,110,2000000001113704,164,2000000001036094,8840236.0,1,0,,sdv-pii-894cq,133-2000000001402836
2023-03-18,18,134,2000000001512526,160,2000000001713335,283388.0,2,0,,sdv-pii-rjcgc,159-2000000000240282
2023-03-25,9,153,2000000001694943,165,2000000001223762,143720.0,2,0,,sdv-pii-wypup,153-2000000000424386
2023-03-11,12,153,2000000001401635,132,2000000000145272,1053460.0,2,0,SP,sdv-pii-s9t52,135-2000000001586804
2023-03-14,12,148,2000000000147669,165,2000000001075748,70904.0,4,0,,sdv-pii-hh31a,161-2000000001235546
2023-03-09,9,149,2000000000482708,165,2000000000696654,1162257.0,4,0,01,sdv-pii-389oi,161-2000000000687886
2023-03-13,12,160,2000000000588964,133,2000000000995073,1.0,4,0,,sdv-pii-0iimi,165-2000000000437163
2023-03-14,18,160,2000000000183081,153,2000000001658674,69963.0,7,0,,sdv-pii-64l29,161-2000000001339472
2023-03-24,21,148,2000000000776921,135,2000000001031167,219277.0,4,0,,sdv-pii-626dw,159-2000000001378249
2023-03-02,18,135,2000000000262337,159,2000000001377659,5911.0,4,0,,sdv-pii-unpih,160-2000000000030440
2023-03-10,12,153,2000000001418453,165,2000000001180346,106322.0,4,0,02,sdv-pii-og3o8,159-2000000001598160
2023-03-02,6,160,2000000000495038,159,2000000000981832,108455.0,2,0,,sdv-pii-et474,137-2000000000437435
2023-03-15,12,150,2000000001170320,133,2000000000200635,226444.0,2,0,,sdv-pii-lvf48,165-2000000001137783
2023-03-24,12,162,2000000001072283,133,2000000000076575,68487.0,2,0,,sdv-pii-22uch,159-2000000000565834
2023-03-23,21,153,2000000001016610,137,2000000000634750,9402589.0,4,0,,sdv-pii-c4pqz,160-2000000000100067
2023-03-25,3,159,2000000000611521,159,2000000001534031,67265.0,7,0,,sdv-pii-dvjoh,135-2000000000513762
2023-03-04,21,137,2000000001078511,159,2000000001488774,1.0,2,3,,sdv-pii-fgsct,161-2000000000325166
2023-03-09,9,158,2000000001427984,153,2000000001378654,155051.0,3,0,,sdv-pii-q3av5,153-2000000001356992
2023-03-10,6,147,2000000000951235,159,2000000001116147,1.0,4,0,,sdv-pii-f5byp,160-2000000000653077
2023-03-25,18,132,2000000001033998,165,2000000001637345,88514.0,4,0,,sdv-pii-ke5lq,159-2000000001225694
2023-03-24,9,135,2000000001200988,134,2000000000279818,49488.0,7,0,,sdv-pii-2240i,133-2000000001402836
2023-03-17,9,135,2000000001081829,165,2000000000621915,137481.0,7,3,,sdv-pii-e6afm,159-2000000001257130
2023-03-14,12,153,2000000000312448,159,2000000001104837,137520.0,4,0,,sdv-pii-ep2ip,160-2000000000400040
2023-03-02,18,148,2000000000130295,133,2000000000635844,8858139.0,4,0,,sdv-pii-m8g75,160-2000000000653077
2023-03-14,6,136,2000000001643730,160,2000000000164788,100911.0,5,0,,sdv-pii-37u7s,159-2000000001598160
2023-03-14,18,160,2000000000924602,165,2000000001231418,213066.0,2,0,01,sdv-pii-x1p5t,160-2000000000100067
2023-03-09,12,134,2000000001570094,134,2000000002052913,121571.0,4,0,02,sdv-pii-won0g,159-2000000001184004
2023-03-01,18,107,2000000000743073,132,2000000000917820,1577301.0,1,0,,sdv-pii-acugm,165-2000000000584319
2023-03-02,15,161,2000000000699940,147,2000000001652625,30530773.0,5,0,02,sdv-pii-atlj2,160-2000000001972105
2023-03-10,18,107,2000000001903681,165,2000000001172267,4373785.0,1,0,,sdv-pii-jzdxr,148-2000000000405208
2023-03-02,6,149,2000000001322189,160,2000000000414184,70788.0,2,0,02,sdv-pii-w8rmq,136-2000000001215858
2023-03-06,9,136,2000000000821557,159,2000000001026694,4646.0,7,3,,sdv-pii-05gdb,159-2000000001690318
2023-03-24,21,136,2000000001557579,159,2000000001702324,1.0,2,3,,sdv-pii-8y75j,161-2000000000241700
2023-03-11,18,149,2000000001427447,165,2000000001601570,104640.0,2,0,,sdv-pii-jjjht,109-2000000001814338
2023-03-02,12,153,2000000001180791,133,2000000001619546,142425.0,4,0,,sdv-pii-7ez7b,153-2000000000198804
2023-03-03,12,148,2000000000267116,135,2000000000819158,171675.0,2,0,,sdv-pii-wqub1,133-2000000002107859
2023-03-13,9,118,2000000001729682,166,2000000001236388,3382762.0,2,0,01,sdv-pii-zs2f9,159-2000000000351929
2023-03-02,12,160,2000000001544312,133,2000000001249972,163797.0,4,0,,sdv-pii-aayti,160-2000000000642239
2023-03-04,6,149,2000000001528843,132,2000000000278933,12229.0,6,0,,sdv-pii-l3cho,135-2000000000585977
2023-03-20,21,121,2000000000155974,165,2000000000150819,1.0,6,0,,sdv-pii-ut188,135-2000000001204097
2023-03-25,15,135,2000000001408590,165,2000000000586001,33248.0,4,0,,sdv-pii-3oedo,165-2000000002010710
2023-03-15,18,148,2000000000926548,134,2000000001619073,1.0,4,0,,sdv-pii-ycmwf,135-2000000001618585
2023-03-14,0,160,2000000001505990,133,2000000001140096,97558.0,2,0,,sdv-pii-qfuxb,166-2000000000734808
2023-03-03,18,105,2000000001262332,133,2000000001867418,176945.0,1,0,,sdv-pii-8ceit,133-2000000001402836
2023-03-25,9,153,2000000001757063,159,2000000001136134,1163425.0,4,0,SP,sdv-pii-p9dev,165-2000000001532677
2023-03-22,9,135,2000000000294349,166,2000000002027990,205306.0,4,0,,sdv-pii-ru127,134-2000000000649129
2023-03-03,9,154,2000000001335623,159,2000000001599854,92040.0,4,0,,sdv-pii-11wr5,165-2000000000378723
2023-03-16,15,152,2000000001723198,133,2000000000266959,163130.0,4,0,01,sdv-pii-p757u,132-2000000000637613
2023-03-22,12,157,2000000000860548,153,2000000001327136,193410.0,3,0,,sdv-pii-fbgtx,153-2000000001356992
2023-03-13,3,136,2000000001452839,135,2000000000239915,60785.0,4,0,,sdv-pii-crbdv,165-2000000001527257
2023-03-24,9,160,2000000001793283,165,2000000001163787,173991.0,2,0,,sdv-pii-f6fbt,153-2000000001008678
2023-03-02,12,161,2000000001206381,160,2000000000055352,162235.0,2,0,,sdv-pii-cfjz5,160-2000000000030502
2023-03-14,0,160,2000000000483791,147,2000000000163892,291541.0,2,0,,sdv-pii-09l3b,147-2000000001473822
2023-03-20,9,154,2000000002040910,165,2000000000975424,1091679.0,4,0,SP,sdv-pii-eclb2,153-2000000001200302
2023-03-17,6,136,2000000002042487,159,2000000000640128,12351.0,7,3,,sdv-pii-g2epc,153-2000000000424386
2023-03-10,9,153,2000000000837097,135,2000000000684687,147587.0,4,0,SP,sdv-pii-nf14w,133-2000000000256826
2023-03-01,12,133,2000000001774667,153,2000000001997031,1275602.0,4,0,,sdv-pii-7lpq3,135-2000000000090902
2023-03-02,18,149,2000000000890587,158,2000000001483397,274320.0,2,0,,sdv-pii-yfqyj,133-2000000000968710
2023-03-07,12,153,2000000000759534,133,2000000001199146,193852.0,4,0,,sdv-pii-wnzbl,160-2000000000241227
2023-03-02,21,136,2000000001177412,153,2000000000488401,219109.0,5,0,,sdv-pii-71qmr,153-2000000000424386
2023-03-01,3,148,2000000001741376,158,2000000000437394,167148.0,7,0,,sdv-pii-lx0wx,159-2000000000446516
2023-03-13,6,148,2000000001207633,165,2000000001546038,51025.0,7,0,,sdv-pii-ykhye,153-2000000000424386
2023-03-22,15,148,2000000000185522,165,2000000000070261,4768333.0,4,0,,sdv-pii-rcd41,160-2000000001395273
2023-03-13,3,134,2000000001069228,164,2000000000153580,118807.0,2,0,02,sdv-pii-dvnkc,160-2000000001355732
2023-03-14,21,160,2000000001038593,159,2000000001486122,151877.0,2,0,,sdv-pii-zfsqf,165-2000000001478675
2023-03-16,9,154,2000000001180980,132,2000000001596892,287796.0,4,0,SP,sdv-pii-izf6s,165-2000000001316591
2023-03-02,15,121,2000000001170172,136,2000000001057898,312987.0,4,0,,sdv-pii-pzugn,160-2000000002097056
2023-03-03,12,156,2000000000965449,153,2000000001331368,341797.0,3,0,,sdv-pii-c4s7t,153-2000000001356992
2023-03-17,21,149,2000000000966818,131,2000000000194285,130139.0,2,0,,sdv-pii-hzb0m,160-2000000000109152
