tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,Source,Target,Source_DC,Target_DC,Source_CC,Target_CC,Source_BC,Target_BC
2023-03-24,12,161,2000000001052782,135,2000000001208334,97161.0,7,1,,161_2000000001052782,135_2000000001208334,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,15,149,2000000000246540,166,2000000001067839,55486.0,4,0,,149_2000000000246540,166_2000000001067839,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,153,2000000000864197,136,2000000000632258,9052704.0,4,0,SP,153_2000000000864197,136_2000000000632258,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,12,161,2000000000195201,165,2000000000224086,8876860.0,2,0,01,161_2000000000195201,165_2000000000224086,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,3,160,2000000002025832,165,2000000001024708,164620.0,7,0,,160_2000000002025832,165_2000000001024708,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,12,136,2000000002078487,159,2000000001077761,127923.0,7,3,,136_2000000002078487,159_2000000001077761,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,12,161,2000000000858052,133,2000000001496439,118789.0,2,0,,161_2000000000858052,133_2000000001496439,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,154,2000000001117324,132,2000000000126354,68942.0,5,0,,154_2000000001117324,132_2000000000126354,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,18,133,2000000000128406,165,2000000001975528,4160636.0,4,0,,133_2000000000128406,165_2000000001975528,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,161,2000000000941702,158,2000000000823833,1.0,2,0,,161_2000000000941702,158_2000000000823833,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,15,133,2000000002041293,160,2000000001297594,124586.0,7,1,,133_2000000002041293,160_2000000001297594,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,21,133,2000000001110198,132,2000000000260045,176620.0,2,0,,133_2000000001110198,132_2000000000260045,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,15,136,2000000001423164,165,2000000001627707,2295160.0,4,0,,136_2000000001423164,165_2000000001627707,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,160,2000000000231294,160,2000000001301672,61666.0,7,0,,160_2000000000231294,160_2000000001301672,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,160,2000000001902426,164,2000000001286125,261585.0,7,0,,160_2000000001902426,164_2000000001286125,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,160,2000000000744975,160,2000000000210376,15166.0,4,0,,160_2000000000744975,160_2000000000210376,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-04,6,160,2000000000554107,165,2000000001216060,1.0,2,0,,160_2000000000554107,165_2000000001216060,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,153,2000000001194494,165,2000000001572598,70632.0,4,0,,153_2000000001194494,165_2000000001572598,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-15,9,166,2000000002075296,165,2000000001029782,3846324.0,2,1,,166_2000000002075296,165_2000000001029782,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,18,153,2000000001385068,159,2000000001500825,1098744.0,2,0,,153_2000000001385068,159_2000000001500825,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,119,2000000000957716,133,2000000000421005,204127.0,4,0,SP,119_2000000000957716,133_2000000000421005,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,6,166,2000000000972961,159,2000000001063003,572299.0,7,0,,166_2000000000972961,159_2000000001063003,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,6,166,2000000001841494,160,2000000001511166,1.0,7,0,,166_2000000001841494,160_2000000001511166,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,3,133,2000000001829302,160,2000000001120994,69638.0,5,3,,133_2000000001829302,160_2000000001120994,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,15,153,2000000000329898,153,2000000000174976,60782.0,6,0,,153_2000000000329898,153_2000000000174976,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,3,136,2000000002053568,164,2000000001586156,273936.0,5,0,,136_2000000002053568,164_2000000001586156,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,154,2000000001200660,133,2000000000192882,286198.0,2,0,,154_2000000001200660,133_2000000000192882,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,15,160,2000000001433392,153,2000000000442955,41162.0,4,0,,160_2000000001433392,153_2000000000442955,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,18,160,2000000000536171,133,2000000001840844,206681.0,4,0,,160_2000000000536171,133_2000000001840844,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-05,9,136,2000000000233384,160,2000000001076003,165551.0,4,4,,136_2000000000233384,160_2000000001076003,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,12,166,2000000001156911,136,2000000000559784,9026145.0,5,0,01,166_2000000001156911,136_2000000000559784,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,148,2000000000221035,159,2000000001347368,129985.0,2,0,,148_2000000000221035,159_2000000001347368,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,135,2000000001161460,160,2000000000492426,1.0,7,3,,135_2000000001161460,160_2000000000492426,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,153,2000000000094968,136,2000000001602832,211866.0,4,0,,153_2000000000094968,136_2000000001602832,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,6,137,2000000001542405,159,2000000001618089,30299.0,7,3,,137_2000000001542405,159_2000000001618089,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,9,160,2000000000682041,165,2000000001241801,1.0,2,0,,160_2000000000682041,165_2000000001241801,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,148,2000000001496390,133,2000000000231570,1261051.0,4,0,,148_2000000001496390,133_2000000000231570,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,162,2000000001199768,132,2000000000726193,338849.0,2,0,,162_2000000001199768,132_2000000000726193,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,161,2000000001959332,165,2000000001708087,21428.0,7,1,,161_2000000001959332,165_2000000001708087,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,3,134,2000000001363644,132,2000000001736360,895784.0,4,0,,134_2000000001363644,132_2000000001736360,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,135,2000000001364685,133,2000000000386667,120090.0,4,0,,135_2000000001364685,133_2000000000386667,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,15,160,2000000001195522,153,2000000000612267,31306.0,4,0,,160_2000000001195522,153_2000000000612267,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,152,2000000001983859,165,2000000001642951,83290.0,4,0,,152_2000000001983859,165_2000000001642951,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,6,148,2000000001347384,165,2000000000586797,190845.0,6,0,,148_2000000001347384,165_2000000000586797,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,9,136,2000000001200216,160,2000000001635460,23715.0,7,3,,136_2000000001200216,160_2000000001635460,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,15,166,2000000001827193,160,2000000001142104,1.0,2,0,,166_2000000001827193,160_2000000001142104,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,160,2000000000180600,133,2000000000958889,182247.0,3,0,,160_2000000000180600,133_2000000000958889,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,148,2000000001158574,132,2000000001222576,1229886.0,2,0,,148_2000000001158574,132_2000000001222576,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,12,161,2000000001069514,165,2000000001057892,4987650.0,7,1,,161_2000000001069514,165_2000000001057892,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,9,160,2000000000629160,165,2000000001145755,1.0,2,0,,160_2000000000629160,165_2000000001145755,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,6,136,2000000001191493,159,2000000001136659,1.0,7,3,,136_2000000001191493,159_2000000001136659,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,18,160,2000000001112307,159,2000000000935902,238801.0,2,0,,160_2000000001112307,159_2000000000935902,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,15,154,2000000000819298,133,2000000001599423,129737.0,2,0,,154_2000000000819298,133_2000000001599423,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,15,149,2000000000665136,153,2000000000730662,209785.0,6,0,,149_2000000000665136,153_2000000000730662,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,150,2000000001007201,161,2000000000208213,271186.0,2,0,01,150_2000000001007201,161_2000000000208213,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,15,136,2000000000961228,160,2000000000972673,104051.0,4,0,,136_2000000000961228,160_2000000000972673,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,21,159,2000000000958032,153,2000000000702424,99155.0,3,0,,159_2000000000958032,153_2000000000702424,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,135,2000000001620949,153,2000000001320386,1.0,3,0,,135_2000000001620949,153_2000000001320386,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,6,149,2000000001467075,136,2000000000983399,146530.0,2,0,02,149_2000000001467075,136_2000000000983399,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,9,136,2000000001447694,136,2000000001229475,87095.0,7,0,,136_2000000001447694,136_2000000001229475,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,6,135,2000000000705505,165,2000000000839809,1.0,7,0,,135_2000000000705505,165_2000000000839809,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-19,6,161,2000000001873676,164,2000000001188880,70950.0,2,0,,161_2000000001873676,164_2000000001188880,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,9,165,2000000001970766,166,2000000002085534,1107836.0,4,0,,165_2000000001970766,166_2000000002085534,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,9,136,2000000001419805,159,2000000001087052,941471.0,4,3,,136_2000000001419805,159_2000000001087052,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,158,2000000000169725,153,2000000001335543,47415.0,3,0,,158_2000000000169725,153_2000000001335543,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,12,120,2000000000989728,165,2000000001157037,26654.0,6,0,,120_2000000000989728,165_2000000001157037,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,15,136,2000000001500114,165,2000000001371454,52923.0,4,0,SP,136_2000000001500114,165_2000000001371454,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,136,2000000001704356,165,2000000001620798,137904.0,5,0,,136_2000000001704356,165_2000000001620798,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,15,153,2000000000630569,153,2000000001606624,26405.0,4,0,,153_2000000000630569,153_2000000001606624,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,136,2000000001208097,159,2000000001663450,92444.0,7,3,,136_2000000001208097,159_2000000001663450,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,3,161,2000000001995824,158,2000000001757261,9727839.0,2,0,,161_2000000001995824,158_2000000001757261,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,12,133,2000000001144687,132,2000000000192131,215202.0,2,0,SP,133_2000000001144687,132_2000000000192131,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,160,2000000000102806,165,2000000001506144,234316.0,2,0,,160_2000000000102806,165_2000000001506144,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,18,153,2000000002010688,159,2000000001805866,177574.0,2,0,,153_2000000002010688,159_2000000001805866,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,6,135,2000000001202349,159,2000000001377051,23510.0,7,0,,135_2000000001202349,159_2000000001377051,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,15,148,2000000001884880,159,2000000000266044,221559.0,4,0,,148_2000000001884880,159_2000000000266044,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,154,2000000001662169,165,2000000000263972,257621.0,2,0,,154_2000000001662169,165_2000000000263972,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,6,161,2000000001473463,159,2000000001842212,23736.0,2,0,,161_2000000001473463,159_2000000001842212,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,154,2000000001313412,133,2000000000106481,86998.0,4,0,,154_2000000001313412,133_2000000000106481,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,12,148,2000000001052402,133,2000000001554664,251591.0,4,0,,148_2000000001052402,133_2000000001554664,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,3,147,2000000001170169,133,2000000000105092,15477.0,5,0,,147_2000000001170169,133_2000000000105092,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,21,161,2000000000228810,165,2000000000197992,2799.0,2,0,02,161_2000000000228810,165_2000000000197992,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,12,136,2000000001158105,161,2000000000427136,120084.0,5,4,,136_2000000001158105,161_2000000000427136,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,3,160,2000000001537596,159,2000000001592728,211941.0,7,0,,160_2000000001537596,159_2000000001592728,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,160,2000000000168119,153,2000000001852201,143473.0,7,1,,160_2000000000168119,153_2000000001852201,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,166,2000000001576648,165,2000000000870502,53370.0,2,0,,166_2000000001576648,165_2000000000870502,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,160,2000000000164694,132,2000000001527226,414770.0,2,0,,160_2000000000164694,132_2000000001527226,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,18,147,2000000000987444,133,2000000001615445,150342.0,4,0,02,147_2000000000987444,133_2000000001615445,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,161,2000000001988893,165,2000000000105765,2958966.0,2,0,02,161_2000000001988893,165_2000000000105765,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,21,157,2000000001083046,153,2000000000761338,86947.0,3,0,,157_2000000001083046,153_2000000000761338,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-04,3,136,2000000001810584,133,2000000001684378,13424.0,5,3,,136_2000000001810584,133_2000000001684378,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,6,135,2000000001793238,165,2000000001361488,22730.0,7,0,,135_2000000001793238,165_2000000001361488,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,0,161,2000000001206977,165,2000000001578046,295345.0,5,0,,161_2000000001206977,165_2000000001578046,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,12,165,2000000001079334,159,2000000002017762,155575.0,4,0,,165_2000000001079334,159_2000000002017762,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-18,9,116,2000000000231902,153,2000000001266447,106026.0,4,0,,116_2000000000231902,153_2000000001266447,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,148,2000000001229664,133,2000000001047552,23218.0,4,0,,148_2000000001229664,133_2000000001047552,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-04,3,160,2000000002026685,159,2000000001672457,59136.0,2,0,,160_2000000002026685,159_2000000001672457,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,12,165,2000000001917556,165,2000000001617872,1.0,2,0,,165_2000000001917556,165_2000000001617872,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,136,2000000001036752,153,2000000001360843,31482.0,5,0,,136_2000000001036752,153_2000000001360843,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,18,161,2000000001531184,159,2000000000709450,151549.0,2,0,,161_2000000001531184,159_2000000000709450,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,160,2000000000249812,133,2000000001195476,212109.0,2,0,,160_2000000000249812,133_2000000001195476,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
